split,held_R_eta,held_R_T,held_C_K,pilot_R_eta,R_eta_upper95,R_T_lower95,C_K_upper95,pass_R_eta,pass_R_T,pass_C_K,pass_all
287,0.9422650312400297,1.3860967105564985,0.8664388379078369,0.9511485070407304,0.9493698135917462,1.3701007514001837,0.8716423878103668,True,True,True,True
288,0.9398821339403598,1.391527124190813,0.8669908245856472,0.9584829791430689,0.9467965835497337,1.376935584174691,0.872352331274603,True,True,True,True
289,0.9452462558895321,1.3835821523698435,0.8698569417163518,0.9392981147379001,0.9522503761550529,1.3679137858299741,0.8753130054004665,False,True,True,False
290,0.9447611451300748,1.3825963107546289,0.8668037401886777,0.940490936060454,0.9515380920888811,1.3676154259642783,0.8716035719268727,False,True,True,False
291,0.9434330695802574,1.3808509163981568,0.8638289152898178,0.9459794320624707,0.9509235515934504,1.3656377626350118,0.8691072839105054,False,True,True,False
292,0.939580540965857,1.3868509618090339,0.8668392689023796,0.9652685866365657,0.9464517869702179,1.3713752690178997,0.8720086395975989,True,True,True,True
293,0.9439707050610753,1.3930878349333715,0.8678386729148067,0.9432965325625661,0.9512339502074131,1.3770316933450677,0.8734828413727646,False,True,True,False
294,0.9420988578805579,1.3799319789974507,0.867327727980177,0.9499113875044048,0.9483345762053434,1.3637720673656892,0.8730925870932791,True,True,True,True
295,0.9455268714669722,1.3842262902739968,0.8661950434397018,0.9365576256274817,0.9531512540373562,1.3687338259122253,0.8714253708505652,False,True,True,False
296,0.9398820653927499,1.3952814426456184,0.8656985122574624,0.9612312807385841,0.9465438677147058,1.3801795614396173,0.8709352334397411,True,True,True,True
297,0.9420002911413622,1.3818606392270807,0.8680314581425248,0.9508495125662599,0.9491254031259135,1.3656178501622092,0.8735406797605826,True,True,True,True
298,0.9466682789097778,1.379346564531105,0.8667418349187384,0.9329034833326755,0.9538335199562007,1.3649042804082467,0.8718291991085452,False,True,True,False
299,0.9461769606634298,1.3892138743351927,0.8694725279196078,0.9333499442245582,0.9531420452323975,1.3736942091633033,0.8746582819509133,False,True,True,False
300,0.9426868830738347,1.382993308881259,0.8689380234789719,0.9487175470580157,0.9490876223374823,1.3679678783289988,0.8742402168140996,True,True,True,True
301,0.9472555144260326,1.3864931890036787,0.8672764417167513,0.9313494164733183,0.9539942128070968,1.371361713456352,0.8725049819793431,False,True,True,False
302,0.9475385488530674,1.3812241550186255,0.8706287938770124,0.9278707569116852,0.9547292122895767,1.366960732431663,0.8760088433434498,False,True,True,False
303,0.9454170646440687,1.38659014689906,0.8678825092401764,0.938197059653418,0.9523093854940614,1.3715390634841407,0.8729286456018169,False,True,True,False
304,0.9429056070189163,1.3844104695343316,0.8635818225451055,0.9472280910313537,0.9496427477288166,1.368772895527134,0.8682337629327553,True,True,True,True
305,0.9442377339291851,1.3874428887251289,0.8672799507106588,0.9426222762052816,0.9515600089745264,1.3729457950033341,0.8725044639085647,False,True,True,False
306,0.946625617125902,1.3814022457936215,0.8670109161422128,0.9343756767548226,0.953751704638969,1.366650388380544,0.8718676023234454,False,True,True,False
307,0.9476243230387897,1.3885226832105466,0.866739491105015,0.9276961666738477,0.9545977845517482,1.3732520760123326,0.8720120932072822,False,True,True,False
308,0.9439717865583155,1.387657454189853,0.8682517177445741,0.943626312163875,0.9509716138394858,1.3724162132089142,0.8733095601873837,False,True,True,False
309,0.9453390205253621,1.381270286007483,0.869828165498704,0.9378652245255605,0.9516929904181227,1.3659846000345672,0.8749847347496114,False,True,True,False
310,0.9461589787875568,1.3811307496248302,0.8659480435485609,0.9358450373545656,0.9536137046283126,1.3653059152606624,0.8710805242591354,False,True,True,False
311,0.9422507578393682,1.3851041829483834,0.8659511026427836,0.9495351472177199,0.9495140577209702,1.3694651496541184,0.8709940830081938,True,True,True,True
312,0.9458634248705517,1.384265301530153,0.8678530644092869,0.9345561274722113,0.952566982108085,1.3679411712013996,0.8734285693826306,False,True,True,False
313,0.9440972635889641,1.3862298096169063,0.8678618049638395,0.9431032605258662,0.9512392723860991,1.3703583602720923,0.8733993945204703,False,True,True,False
314,0.9473729290982803,1.3848850485681992,0.8679968347743948,0.9290643846638047,0.9545928996088557,1.370163594732238,0.8731053251292015,False,True,True,False
315,0.9440982580998523,1.3890723610270597,0.8656575840936721,0.9430830397565513,0.9509855914233851,1.373418228474763,0.8708684226731384,False,True,True,False
316,0.9452485195068916,1.38272728333275,0.8688051566744849,0.9384686890797113,0.9518167181678665,1.36822033294405,0.8739880789022534,False,True,True,False
317,0.9412244589109442,1.3908610294160983,0.8687888264558067,0.954126863534142,0.9478170926104423,1.3760994912243465,0.8738906513004044,True,True,True,True
318,0.9416856025287245,1.384963038223032,0.8662568617034733,0.9527571324294181,0.9489343188939388,1.369058570861055,0.871683747168128,True,True,True,True
319,0.9452015775170867,1.3907364441007133,0.8684379634206624,0.9381648350501332,0.9520622998590487,1.3755828093956322,0.873795921625642,False,True,True,False
320,0.945721942921852,1.3861743411526208,0.8668117982809843,0.9364584830922248,0.9528893061596819,1.3711504079200667,0.8723401907640491,False,True,True,False
321,0.9448922067853803,1.3844332742409622,0.8660334389613337,0.9390779981765222,0.95190733633133,1.3685194990815672,0.871056412880248,False,True,True,False
322,0.9448926195915914,1.3814844825729973,0.8672862926215018,0.9394661911420766,0.9520438694805644,1.367056001615832,0.8728653653970955,False,True,True,False
323,0.9462767619274441,1.3803197660927276,0.8682197584204023,0.9344740091887584,0.9531504486982829,1.3656700661914256,0.8736548980686616,False,True,True,False
324,0.9466055694730021,1.3812749074133852,0.8623753415227986,0.9336349311876841,0.954206794802582,1.365314910355473,0.8671927978122785,False,True,True,False
325,0.9412629890679995,1.3910055023338719,0.8667763792283264,0.9534546965955125,0.9484330067777588,1.3756535997409884,0.872378759319178,True,True,True,True
326,0.9425522377385755,1.3911819833659098,0.8681702629095989,0.9497083357492333,0.9501399873900047,1.3759747615313804,0.873431195529433,False,True,True,False
327,0.9440986086915311,1.3845867244169665,0.8676651137758792,0.943131610134106,0.9511361351322757,1.369165372326292,0.8730634578396419,False,True,True,False
328,0.9450108114537977,1.3861199187715985,0.8640561681274149,0.9399300074334549,0.9522992986638795,1.3702114959527376,0.8693741927034325,False,True,True,False
329,0.942428114704481,1.3872778567877253,0.8672587023832841,0.9500063535696981,0.9496199114877669,1.3716023252748926,0.8726566278203508,True,True,True,True
330,0.9436646046778695,1.3875120076849183,0.8664434430150298,0.9448471845207009,0.9504358628494204,1.3724669013842021,0.8717867715119124,False,True,True,False
331,0.9464195375892268,1.381196492081697,0.8674841788741313,0.933673491085285,0.9533238453164307,1.3654086127102953,0.8727322650125796,False,True,True,False
332,0.945336294182077,1.3811561309447988,0.8668259657506969,0.9379552427752863,0.9523252051010969,1.3659457640437869,0.871891407430371,False,True,True,False
333,0.9431589482340292,1.3859625885766922,0.8671065606171837,0.9464337956577563,0.9494515987599192,1.3693756949158442,0.8722914894539333,True,True,True,True
334,0.9430720879370975,1.3824854305870466,0.8680602079436203,0.9466334913518528,0.9501059062062145,1.365721811048156,0.8736667446584964,False,True,True,False
335,0.9420702012334566,1.3850097961565717,0.8695001612383102,0.9505487516936302,0.9490252561325293,1.3699639447049827,0.8746509883912716,True,True,True,True
336,0.9439612309609513,1.3795116928099604,0.8678821962660423,0.9437717490220212,0.951105353891769,1.3631475982077474,0.873547503887675,False,True,True,False
337,0.9453699461814759,1.3932362832213303,0.8655690247874073,0.9374980293074348,0.9526090816327041,1.3781880673586213,0.87043148972109,False,True,True,False
338,0.944016171848425,1.3809892829680892,0.8710268177567044,0.9435061224948983,0.950629115543679,1.3649891883715102,0.8762525945764456,False,True,True,False
339,0.9431445167613828,1.389342155791215,0.864985308312816,0.9467929722244485,0.9506379950517475,1.3738284122601288,0.8707124364665927,False,True,True,False
340,0.9417125582603949,1.3882577632337443,0.8687808806382068,0.9527391292410589,0.9490751876487942,1.3726447696932684,0.8738374909389875,True,True,True,True
341,0.9437912706561825,1.390570407202712,0.8665708696898088,0.9444495039487881,0.9508157343257905,1.3752462660357063,0.8720768284787727,False,True,True,False
342,0.9441959015523006,1.3843406674760876,0.8648834811477759,0.9427409539766024,0.9518472177948413,1.368402312383866,0.8706306404930088,False,True,True,False
343,0.9446144176460135,1.3891882729759428,0.8657390850685168,0.9411688451220254,0.9517321706341432,1.3722105198658825,0.871116441698394,False,True,True,False
344,0.9409584210498849,1.3847754274123443,0.8676378885340855,0.9563705060715365,0.9480410925298876,1.3699223037790416,0.8729751167701505,True,True,True,True
345,0.9411068953349734,1.3805723115324042,0.8654811409286188,0.9543828278259548,0.9484166890121338,1.3659828437384547,0.8708437222101598,True,True,True,True
346,0.9447140576361597,1.3786545111600126,0.867332159431122,0.9405400060098544,0.9522327161627498,1.3627903858574293,0.8730302047760322,False,True,True,False
347,0.943339591643928,1.3825127803619952,0.8696137381947799,0.9462851450810151,0.9500834641307345,1.3673285055555822,0.8746967540901746,False,True,True,False
348,0.9447385547879925,1.3854605352533622,0.8677281102790069,0.9400083161562399,0.9515818708958143,1.3704754273780788,0.8727824255678747,False,True,True,False
349,0.9402458060933178,1.3858766642986458,0.8675207315359112,0.9600911563847939,0.947466144653692,1.3709557678643336,0.8727577022043026,True,True,True,True
350,0.9412692972913678,1.3933674860957939,0.8661046736766852,0.9537624516657224,0.9486995323325607,1.3776766577715445,0.8712626335168218,True,True,True,True
351,0.9453681845667652,1.3868233314508973,0.8670287250530829,0.9377948555540722,0.9527205322220738,1.3710323345300526,0.871998930331451,False,True,True,False
352,0.9428701581052201,1.3874060926738332,0.8668173918640577,0.9491642520988983,0.9497007354757894,1.3721110887906978,0.8716640115726315,True,True,True,True
353,0.9439832177196115,1.378464610758513,0.8675680851240977,0.9437075025281982,0.9506708882481751,1.3631508997649238,0.8729749188167313,False,True,True,False
354,0.9441378681444834,1.3849783044947876,0.8663207430234695,0.9429823837221716,0.9510608500148582,1.3691581906931622,0.871384967310673,False,True,True,False
355,0.9465057564479493,1.3824631364729825,0.8673402965389606,0.9340962292844113,0.9539733234303823,1.3661908675144552,0.8730880956066297,False,True,True,False
356,0.9447071212094266,1.3857641747820901,0.8679642681527618,0.9402239316118155,0.9521384788246993,1.37070026724058,0.8735620702364938,False,True,True,False
357,0.9453194940895037,1.3856536609359094,0.8698798065016757,0.937619175588451,0.9519858922481309,1.37098530950374,0.8750038556106372,False,True,True,False
358,0.9408113296880554,1.3897751411689803,0.86848741474609,0.9551902511873166,0.9475817058408074,1.3741155147286508,0.8738633211683855,True,True,True,True
359,0.9431599928870633,1.3827174356277074,0.8673681781075433,0.9465667308829167,0.9497461495400359,1.3678016553106205,0.8726659613322937,True,True,True,True
360,0.944240722966215,1.3811781157968963,0.8683335549940152,0.942795192724636,0.9516718291229925,1.36520261739334,0.8739995450819027,False,True,True,False
361,0.9439432182426108,1.3874937426998164,0.8707065761273391,0.943758212007194,0.9509998092975916,1.3719394233457436,0.8758944028004446,False,True,True,False
362,0.9426003804671783,1.388325239494852,0.8677389300657998,0.9493658129851469,0.9501197759895814,1.3727306712241907,0.8732161762372398,False,True,True,False
363,0.9468308256241068,1.3778250167822779,0.8690642562557429,0.933133077079188,0.9543282108017542,1.3608586099951536,0.8737826388398374,False,True,True,False
364,0.9430099985352962,1.3847810738688717,0.8671039214669639,0.946946679710462,0.9498725177230553,1.3686613582557126,0.872477960715093,True,True,True,True
365,0.9409168248602728,1.39001756004643,0.8645403312835095,0.9547926266818016,0.9485403471444438,1.3746183520554147,0.8699853887502245,True,True,True,True
366,0.9443805831023834,1.3812004367828437,0.8637298357482914,0.9420010201732782,0.9515817906493432,1.3650765265227907,0.8691838627398889,False,True,True,False
367,0.9421602084119527,1.3904869843668484,0.8649769923106447,0.9500067402188318,0.9488956482467112,1.3757715865500355,0.8698635037167247,True,True,True,True
368,0.9424421792323433,1.3893330082263673,0.8674837243119917,0.9498793333439567,0.9498330678738478,1.374683281753561,0.8729641856320142,True,True,True,True
369,0.9421315888871951,1.3906651708502782,0.8665988806910808,0.9509523819887371,0.9487591964411244,1.3759752826645049,0.8716201062029189,True,True,True,True
370,0.9454892166371778,1.3855139915061958,0.8673852432859135,0.9375181815104333,0.9522576077642871,1.370427839937284,0.8725192694837214,False,True,True,False
371,0.9452359313567698,1.3848395678130276,0.8682001712957298,0.9376382213512305,0.9523356764228461,1.3702021409289185,0.8733402069675137,False,True,True,False
372,0.9429465780266055,1.3873883238910354,0.8675593999234087,0.9479299363271279,0.9496065608852358,1.3730285215395042,0.8731428766562715,True,True,True,True
373,0.9405988194173602,1.3878562430177557,0.8677564931450542,0.9560760030147689,0.9476466239037806,1.3723476018527048,0.8733112484289924,True,True,True,True
374,0.9456807283821429,1.3861169448435946,0.8675898311031722,0.9345202274328647,0.9530873731365345,1.370014813962901,0.8731014904924034,False,True,True,False
375,0.9449978378491448,1.3858143238559184,0.8670981807119982,0.9396060934217679,0.9525517979527803,1.3704525538846248,0.872524494887988,False,True,True,False
376,0.9438572227921121,1.3924203843474885,0.8662008790920422,0.944422507969415,0.9507785677964434,1.3771554527300207,0.871697498622338,False,True,True,False
377,0.9462748541078713,1.3827070983608458,0.8683149668396347,0.9343233181051501,0.9529105903006501,1.3679200974629195,0.8732076819648331,False,True,True,False
378,0.941733563089491,1.3881270562203394,0.8665548051512227,0.9526973613509967,0.9484354701347665,1.3734429304002267,0.8711317347033259,True,True,True,True
379,0.9389563142213158,1.3909864543301778,0.8661176948152812,0.9654442421077043,0.9462420379563571,1.374280220624046,0.871518156789602,True,True,True,True
380,0.9470147104797656,1.3872023826439845,0.8693206262317517,0.929875675483826,0.9537648543915338,1.3724305667118875,0.874229468686276,False,True,True,False
381,0.9465373043798345,1.3860597798068441,0.8678100590982353,0.9324352659985867,0.9531429207836104,1.3712121878461594,0.8729074254150827,False,True,True,False
382,0.9432253971125897,1.3803765943580673,0.8698835709407906,0.94691709246116,0.9502353216798521,1.3650990758810209,0.8754807976761705,False,True,True,False
383,0.9449349606719362,1.3873178548372223,0.8670408794970978,0.939506069451233,0.9523411242750622,1.3713842314462479,0.8720269324907602,False,True,True,False
384,0.9457775969903277,1.3822459543907102,0.8708016329560215,0.9365228719127812,0.952371667113961,1.367367856261892,0.8758294947650961,False,True,True,False
385,0.9439994243715493,1.3918488861513192,0.8645121371555949,0.9436772573175823,0.9508421234205349,1.3770942012777065,0.8696433427340629,False,True,True,False
386,0.9445615263342682,1.3870008860433876,0.8672409174274115,0.9410186642523808,0.9517330181534251,1.3717785643987515,0.8723802075496286,False,True,True,False
387,0.9435324588166499,1.3895605740868127,0.8656237414418043,0.9454823037307608,0.9506315312950583,1.375223533394537,0.8706504802693507,False,True,True,False
388,0.9427099246848907,1.3866596423449526,0.8659208915530415,0.9486233065535543,0.949838913604804,1.371967988742357,0.87140658381667,True,True,True,True
389,0.9447082442304282,1.3842386541336587,0.8675737299252252,0.9404000584630547,0.9515755686990809,1.3678815666310118,0.8726408223746718,False,True,True,False
390,0.9427924098410321,1.382330648146516,0.8649128847290054,0.9481486950655168,0.9500377819656549,1.3665807072888443,0.8703054370217046,False,True,True,False
391,0.9441505656583079,1.383616896023128,0.8678928145654912,0.9429327900771323,0.9508432199454961,1.3677870530716125,0.8727722389746767,False,True,True,False
392,0.9442786746365242,1.3888052208835342,0.8697730969554573,0.942077186855296,0.9517374525402006,1.3738608500144105,0.8753399614767174,False,True,True,False
393,0.9419666838278592,1.3832867995584703,0.8693416515891168,0.9514366448166798,0.9492317004274675,1.3674277726817556,0.8750527022248802,True,True,True,True
394,0.944598996906456,1.3820848802932506,0.867230038953575,0.9412145021617395,0.9522693921783888,1.3670150345684577,0.8729094653789098,False,True,True,False
395,0.9448607148419028,1.3798523321552747,0.8663323591923485,0.9397944486756895,0.9515851516396955,1.3646026996008487,0.8716374085899684,False,True,True,False
396,0.9445729675636129,1.3794060099874428,0.8677929501429025,0.9415605803059118,0.9516998114454074,1.3640331131452572,0.872595074487824,False,True,True,False
397,0.9435690382875315,1.380233766686215,0.868548807780975,0.9457110947347664,0.9499925236778063,1.3651542206626808,0.8734232625745337,True,True,True,True
398,0.9406250832452808,1.38881729248433,0.8679503131788178,0.9567478446680018,0.947300730950013,1.3745931733886434,0.8731278773547729,True,True,True,True
399,0.945633851510541,1.3833502777574944,0.869604762020773,0.9355392123435524,0.9526841711306869,1.3680894981275378,0.8748309017655358,False,True,True,False
400,0.9438464498163428,1.3818922990935822,0.869228232914954,0.94424244754529,0.9497861307724051,1.3660474452930194,0.874368158973821,True,True,True,True
401,0.9458120146643685,1.3840322608560203,0.8678096238495399,0.9359475406864692,0.9531768004578898,1.3686852336323998,0.8730801869655909,False,True,True,False
402,0.9423817483062957,1.385315192480636,0.8692108591675531,0.950228423636743,0.9497094884222138,1.3699605320098218,0.8746085855532747,True,True,True,True
403,0.943319245991996,1.3927680437135697,0.866879176779599,0.9466114674920241,0.9498897992647829,1.3787093788413103,0.8725171775115138,True,True,True,True
404,0.9451564408771219,1.3880182781531216,0.868048149943448,0.9379526126900035,0.9519346499128929,1.37278509691874,0.8737406667176789,False,True,True,False
405,0.9452910790747385,1.3879645537571208,0.8664044431414704,0.937386750351449,0.952387195195192,1.3724103601223419,0.8716447562130962,False,True,True,False
406,0.9444225004710999,1.3834849339538382,0.8695672486801701,0.9419738352086381,0.9513311464255186,1.3674867373762682,0.8746536623307039,False,True,True,False
407,0.9447376134112949,1.3894178096236884,0.8653088762386675,0.9407260969932563,0.9522211320560288,1.3745776744396108,0.870237134930383,False,True,True,False
408,0.9423251000465257,1.3845621282316085,0.8671650373778034,0.9504078040699536,0.9492594655957612,1.3702448239684355,0.8727129906435485,True,True,True,True
409,0.9412601858154573,1.3925743445363366,0.8651124589335355,0.9543054546919909,0.9474922423711113,1.377877520500622,0.8700645542388631,True,True,True,True
410,0.9457791869460133,1.390520796512313,0.8670067407542358,0.9370453863047382,0.953168232477631,1.3745157417875404,0.8724784387901416,False,True,True,False
411,0.9464758172942755,1.3864827927471517,0.8664264682763925,0.9342154473514519,0.9537658381811088,1.3701452670544154,0.8719948051399414,False,True,True,False
412,0.9456518082322998,1.388099794784293,0.8652627469871512,0.9366423152436645,0.952593584780704,1.3727759248594273,0.8701770976884303,False,True,True,False
413,0.9449555626288275,1.3882282791913678,0.8668494870566468,0.9394081486577477,0.9517075109801877,1.3741741324593688,0.8720130432033688,False,True,True,False
414,0.9439140729550373,1.3860977804439112,0.8677347537504422,0.9438305903034171,0.9513117813668954,1.3700677417245453,0.8732741401817115,False,True,True,False
415,0.9454286151124308,1.3862796741524583,0.8680019335449024,0.9377565122042383,0.9520382077625983,1.3719678857781183,0.8732727541847045,False,True,True,False
416,0.9435590644687286,1.388519001124538,0.8687689347679834,0.9451267363294307,0.9508440903938312,1.3728499051080834,0.874289524607851,False,True,True,False
417,0.9437723587398742,1.3828660966320225,0.8665246415067115,0.9444074123576296,0.9508124626901585,1.3671110346813848,0.8717648848800282,False,True,True,False
418,0.9433686345007746,1.3896363819839215,0.8678124054462935,0.946466045014523,0.9504430955203955,1.3746580186776998,0.8728903826267557,False,True,True,False
419,0.9444399968504588,1.3896453415440757,0.8669393884685453,0.9414427788492541,0.951392615489889,1.3752420463449968,0.8720951020178487,False,True,True,False
420,0.9429518208640408,1.393636967420756,0.8692643139107258,0.947387467387373,0.9496948208242306,1.378737499868297,0.8744040867883832,True,True,True,True
421,0.947391577135541,1.3813822592108582,0.8688004912720377,0.9290139537204158,0.9544063841895507,1.3650366112338466,0.874018122711202,False,True,True,False
422,0.9451693814948934,1.3851013802552306,0.8681957582825796,0.939456292472318,0.9527511895216487,1.3693810757342821,0.8739414156630904,False,True,True,False
423,0.9443732391183157,1.3844439374528352,0.8672066795965537,0.9420660109659516,0.9516406339839458,1.3689301641005784,0.8726721587816084,False,True,True,False
424,0.9446399070848622,1.3809863194673806,0.8673866706946612,0.9413262899677665,0.9517128537206274,1.3652773282401414,0.8727792728175574,False,True,True,False
425,0.944002268809927,1.3885920972789034,0.8681869982091905,0.9435207181691102,0.9516288248712274,1.372878413391538,0.8735534391912004,False,True,True,False
426,0.9438946186486128,1.384272027660694,0.8656010091306273,0.9438590925172708,0.9514350212211572,1.3690354492999808,0.8710442129330894,False,True,True,False
427,0.9411633601266667,1.3908597422289612,0.8693124831020679,0.9530821193273175,0.9477449244338345,1.3764778662609076,0.87474138454707,True,True,True,True
428,0.9413325721566639,1.3885549540085118,0.8690860007049943,0.9531315845938957,0.9479170365071561,1.3727925738450748,0.8742872183821243,True,True,True,True
429,0.9405523992288158,1.3921033620118337,0.8658572151551281,0.9560304987725341,0.9473977650447237,1.3761315168879504,0.8711550944855694,True,True,True,True
430,0.9448591974838165,1.3806223262190078,0.8695961070143077,0.9403508346619602,0.9519757920449566,1.3658569321303822,0.8753949017457712,False,True,True,False
431,0.9441607066792073,1.383196247015056,0.8672220000163253,0.942670122396917,0.951250612101737,1.3682964572996887,0.8724742197905054,False,True,True,False
432,0.9467954704213194,1.3812153373976201,0.8657402995677146,0.9338434313805052,0.9536950097213357,1.3638428532441742,0.8709786259885766,False,True,True,False
433,0.9483838855781359,1.3794348767174853,0.865277197410948,0.9271659090646649,0.9558960913186653,1.3644195420216254,0.8705940429907852,False,True,True,False
434,0.9438333327263776,1.3823700436977886,0.8689881220117613,0.9439535554049509,0.950753171269486,1.3681258418018805,0.8741255633081891,False,True,True,False
435,0.949697891972755,1.3844276473236499,0.8675655090968217,0.9230087688540164,0.9567653892664985,1.3690905765722203,0.8725498980479834,False,True,True,False
436,0.9434823952148735,1.3855516829849008,0.8676142888976499,0.9453813494940202,0.950898209053848,1.3687761783664631,0.8726686260363176,False,True,True,False
437,0.9438131582578706,1.3857071581604203,0.8657169725003813,0.9441842836518731,0.9511227041852133,1.3701314482195055,0.871017987401941,False,True,True,False
438,0.9431468913011058,1.3819514049701034,0.8673677804455115,0.9470305918720759,0.9499872268211942,1.3659880334879195,0.8730752875000631,True,True,True,True
439,0.9415083116277526,1.3954697209119964,0.8658010685170601,0.9527983427357724,0.9482163381322818,1.3816306265424474,0.8704134657757111,True,True,True,True
440,0.9470700487297335,1.3842281782339392,0.8660225026481063,0.9308174945487516,0.9545165036324621,1.3689004054226073,0.8713956401521223,False,True,True,False
441,0.9429033267469973,1.39106722307152,0.8670462838812607,0.9476847786290896,0.9500575405117939,1.3757689824718577,0.8727464992132722,False,True,True,False
442,0.9427978530533878,1.3834326517138935,0.8682263999296739,0.9484194916020197,0.950007085190017,1.3684371750682671,0.8736767736137845,False,True,True,False
443,0.9435880836156046,1.3918102611535519,0.8671575665586413,0.9454551770384675,0.9509276656280167,1.37699828458684,0.8724074505918697,False,True,True,False
444,0.942791980338664,1.3921429550642832,0.8685670736928637,0.9478810376584542,0.9497691872674136,1.3764706354319032,0.8740035518449414,True,True,True,True
445,0.9463478188758849,1.384964270005655,0.864676477381463,0.9332454512624888,0.9531304101408025,1.3699370470408005,0.8694999555474162,False,True,True,False
446,0.9461736826773678,1.3862791640131997,0.8684746838614837,0.9344213593018974,0.9530020339671871,1.3716731356273673,0.873695212657029,False,True,True,False
447,0.9415793293641102,1.3878404600203507,0.867345851360856,0.9526380330435036,0.9489687357463183,1.3722977034681787,0.8725230604763616,True,True,True,True
448,0.9416106525976675,1.3900465644257054,0.8663727912470679,0.9534370199610184,0.9488921916146215,1.3741361148419458,0.8713983408486439,True,True,True,True
449,0.9451900099438644,1.3891754478547798,0.8682259520531997,0.9381009697004276,0.9521690482177073,1.3745223721173696,0.8732781572635512,False,True,True,False
450,0.9458594418348965,1.385978222857109,0.8666877648860055,0.9367996297075178,0.9530739972825409,1.3693733853435197,0.8720743663331002,False,True,True,False
451,0.9429929988291822,1.3874306966889858,0.86722520301925,0.9477578243296686,0.949221969982042,1.372254770004995,0.8720517477550909,True,True,True,True
452,0.9424719631181815,1.3865719352413528,0.8667665538107497,0.9501616485997741,0.9496260897710935,1.3704088344894731,0.8717519158561466,True,True,True,True
453,0.9462439065756458,1.3817252124808466,0.8690559752790041,0.9338954550005555,0.9530318341017475,1.3660149693754906,0.8744655966354498,False,True,True,False
454,0.9446880586729571,1.3843655387613534,0.8666311943825309,0.9406702476269605,0.9517531226159323,1.3676369605709093,0.8721789089030361,False,True,True,False
455,0.9386221069844004,1.3919993082975473,0.8663966773088853,0.9667776506684642,0.9453006747740478,1.3771382536087582,0.8715237959010628,True,True,True,True
456,0.9450265082437489,1.3791898781984704,0.868787225302937,0.9397733706339694,0.9518861722797706,1.363727596361482,0.8740326992717661,False,True,True,False
457,0.9464758807938013,1.3865234261886836,0.8661757396276696,0.9334795402471104,0.9532536656623655,1.3723660152535626,0.8712683375082371,False,True,True,False
458,0.9461623720885551,1.384831131721941,0.8681518940242784,0.9351830919318184,0.9534368042037781,1.3699463664866416,0.8735185444753076,False,True,True,False
459,0.9431766665463857,1.393518822777323,0.8672414606226124,0.9467388853939085,0.9501212890577314,1.377805154401532,0.8725359715110792,False,True,True,False
460,0.9445780862524257,1.3882587973401068,0.8685653904348398,0.940944300688503,0.9512644281991708,1.3732015973843668,0.8737024434298839,False,True,True,False
461,0.9410843261009763,1.3895395316539163,0.8661999630444642,0.9552243121571322,0.9481212936932498,1.3735059799859177,0.8714534925690297,True,True,True,True
462,0.9419230977276123,1.3878048921830541,0.8686284089343205,0.9520298531843551,0.9490051482714832,1.3723676352128602,0.8740982735910084,True,True,True,True
463,0.9384662928657671,1.392428637942767,0.8641305279764048,0.9637390474713732,0.944876569293173,1.3765816115341625,0.8696021319169958,True,True,True,True
464,0.9457160849004271,1.384247600700932,0.867721030834493,0.9365664580861822,0.9529387134756863,1.3685589636683033,0.8732520630965371,False,True,True,False
465,0.9439119516561119,1.383184014987386,0.865936549615276,0.9436593386916186,0.9512895878212266,1.366858218258405,0.8716755200760021,False,True,True,False
466,0.944555728933708,1.384787304513119,0.865864412701846,0.9411487146728373,0.9515159558947759,1.3699644763878345,0.8708721499796312,False,True,True,False
467,0.9436861091589542,1.381073492786993,0.8682658160552897,0.9448035900468221,0.9505653559362102,1.3645632809174475,0.8738143237320289,False,True,True,False
468,0.942993218718378,1.3833257266325039,0.8680192445832846,0.947673899299763,0.950183800085098,1.3676816008256325,0.8737908880238138,False,True,True,False
469,0.9463999405421221,1.383987767437971,0.8689568857623754,0.935118761391607,0.9532944116648793,1.3687403956720172,0.8740696616249047,False,True,True,False
470,0.9442403549778883,1.3908097797815155,0.8640035906642729,0.9426450734027003,0.9515662384820354,1.3752353978782246,0.8686417424256979,False,True,True,False
471,0.9449342885592307,1.3819232037477116,0.8694296340179042,0.9392632290593299,0.9517619179638573,1.3678415219743516,0.8746791165059058,False,True,True,False
472,0.9428715452105784,1.3943951768174583,0.8662325082950354,0.9486520012956575,0.9497177888678963,1.380989044297914,0.871791464390858,True,True,True,True
473,0.9421545548495631,1.3950268267449415,0.864624923466968,0.9500740073812756,0.9491030243175893,1.3796698284764275,0.8695601909939058,True,True,True,True
474,0.9455282656434791,1.3827272406201805,0.8685559330115025,0.9377627278637506,0.9523824741228235,1.3670419907253408,0.8740656453707242,False,True,True,False
475,0.942746074409185,1.3850745210207194,0.8677071688839205,0.9482667239179039,0.9498229015624798,1.370851533285898,0.873003445818325,True,True,True,True
476,0.945330801067792,1.3829478198713367,0.8658179066584519,0.9376420012208878,0.9524595558277082,1.366998988965817,0.8709317245128632,False,True,True,False
477,0.9429339302256724,1.3938593041547145,0.863871543264942,0.9484021382809755,0.9500803546347097,1.378737974897616,0.8687284852605761,False,True,True,False
478,0.9445759447983907,1.3878126951583065,0.8669377947775292,0.9413801796176575,0.9521345534909307,1.372120207130478,0.8723913933658521,False,True,True,False
479,0.9437643297747553,1.3868942907404447,0.8664253386211356,0.9444960605438669,0.9507623323065654,1.3713278574360102,0.87170217251776,False,True,True,False
