point_R_T,point_R_B,point_R_eta,point_C_K,R_T_lower95,R_B_ci90_low,R_B_ci90_high,R_eta_upper95,C_K_upper95,R_T_se,R_B_se,R_eta_se,C_K_se
1.3536173089925625,1.2799634667087543,0.945587396234889,0.8864126944484088,1.3369648378405026,1.2655622228245749,1.2940009281524616,0.9523818149015091,0.8932925629906628,0.009865958939013725,0.008708568479337648,0.00407319222172183,0.004146092538777665
1.366454413892909,1.2821000121611874,0.938267679569783,0.8852979178581263,1.3511093502126306,1.2682496464565218,1.2960660810542894,0.9441038199145609,0.8917164601962455,0.009710860628070023,0.00836563827414987,0.0034839329720312887,0.003970494308277466
1.3506228228556838,1.2723000017913493,0.942009849279214,0.8910869252097512,1.3324680391975754,1.2572432421012167,1.286987142383748,0.9489237254714598,0.9000391925194998,0.010550684634888912,0.008952627276416533,0.004045929176571134,0.005030300239531308
1.383010087579848,1.3031625072616493,0.9422653666554774,0.8811862564788497,1.3677608530481495,1.289850957927197,1.3176247782423385,0.9485140202152428,0.887348983717836,0.009457824661822118,0.008307854134314415,0.0038879066238757588,0.003676843750178794
1.3675712709326155,1.2787547154887182,0.9350552637864871,0.8849923966678341,1.349455591551147,1.2649474321130352,1.292846989377752,0.941812083432417,0.8930584118052821,0.01122275252764779,0.008495154959955153,0.004021829370702162,0.004533230292402574
1.3640580498008674,1.2821091235921007,0.9399226988758066,0.8838528016634538,1.346814646624415,1.2679884211806527,1.29714506034805,0.9462262838484005,0.8907852920603466,0.010549443745957756,0.00883013150637852,0.003813371074083815,0.003981602021061043
1.3711369734096344,1.2874815580723475,0.9389882871225774,0.8834164641684785,1.3557854340508837,1.274454722902934,1.3014331891352175,0.945489504880684,0.8905522061259558,0.009512964149322288,0.008312238214920976,0.003995822679045424,0.004417413199707224
1.344700195438143,1.2704874601396645,0.9448109433238404,0.8869039483156101,1.328696055095049,1.2563470389412437,1.2851526663216397,0.9506088912086478,0.8954612273298602,0.010128646226986716,0.008839107556530753,0.0035703452700048505,0.005033119870199096
1.3550025932387195,1.275478440754098,0.9413107008935361,0.8883239236905518,1.337601197005165,1.260658658924846,1.290131751799986,0.9478715970948185,0.8973471072228936,0.010520491912364306,0.008866997224459373,0.003855616367752713,0.005102726319953798
1.3591893862764932,1.27513203194265,0.9381562605016224,0.885874127084397,1.3380094109144243,1.2587381795529675,1.2915010841976375,0.9447646317710269,0.8947826293570597,0.012449002314500853,0.010128071339919319,0.003975761615244297,0.005183985593859096
