R_T,R_B,R_eta,one_minus_R_eta,C_K,R_T_koreanfit,G
1.3291153775491458,1.2648362560474928,0.9516376662346786,0.0483623337653214,0.8790842332613391,0.5023450073559178,0.3779544017331505
1.3599680582936142,1.2839975003545743,0.9441379836270846,0.055862016372915435,0.8742889647326507,0.5167170944898114,0.37994796373243445
1.3779807904614705,1.302813995867425,0.945451493145363,0.05454850685463697,0.8642017345324173,0.5129464073422416,0.3722449622613836
1.3753361505954669,1.2950187143233103,0.9416015959172002,0.05839840408279984,0.8663314711359404,0.5128029893850377,0.37285647524280807
1.3820787499700433,1.3030877954754443,0.942846270882675,0.05715372911732497,0.8726200797641754,0.5183018518137064,0.37501615000226335
1.3908960652485396,1.3209685523833958,0.9497248467284661,0.05027515327153387,0.8676820184474944,0.5212353742014718,0.37474789614012755
1.377573414149859,1.3032728678126304,0.9460641838946335,0.05393581610536646,0.8696897284175391,0.5154383085863298,0.3741639489351077
1.3560076155788254,1.2887989436327167,0.9504363609953473,0.04956363900465266,0.8612590614269363,0.5061163725068158,0.37324006642158497
1.4229271007234279,1.335158782657205,0.9383184718165809,0.0616815281834191,0.8699292494755928,0.5314617723718505,0.37349894601181677
1.3640007635044855,1.2809181966296173,0.9390890613129814,0.06091093868701858,0.8718164007836552,0.5079235668789809,0.37237777314287446
1.3512525698621793,1.2773536818829445,0.945310825209552,0.05468917479044799,0.873248431571434,0.5051723388533924,0.3738548589068862
1.3833065979435664,1.2944448624114668,0.9357613592935926,0.06423864070640739,0.8694941353154763,0.5085107565734616,0.36760524191051885
1.370081512172665,1.3097644455681179,0.9559755634473917,0.04402443655260835,0.8691123277923823,0.5137519278403514,0.374979096700347
1.3520261567422966,1.2689966609127723,0.9385888391171486,0.06141116088285137,0.8562765645610435,0.49934295573765236,0.369329360417714
1.3847163410345937,1.2977901645230572,0.9372245607742381,0.0627754392257619,0.8773583218584023,0.5247895429311027,0.3789870368244554
1.3551870206816357,1.2694639840377187,0.9367444970061772,0.06325550299382277,0.8717210100514832,0.5095170997325181,0.3759754867459104
1.3769109247782234,1.3002890109403225,0.9443523088828405,0.0556476911171595,0.8637847951564789,0.5082306022619876,0.36910928159266904
1.3722992414334292,1.2858754790162017,0.9370226552577892,0.06297734474221084,0.8588338448049101,0.49987796219046776,0.3642630900737965
1.352599147516679,1.2719792859594459,0.9403963386305187,0.05960366136948125,0.8806110740036651,0.5148750813598357,0.3806560741259722
1.384588684484554,1.3110375713539846,0.9468787272676935,0.05312127273230649,0.8723453783619238,0.5227594643317023,0.3775557825870229
1.3683606452847032,1.314287649606566,0.9604833741276689,0.03951662587233107,0.8671792482137309,0.5125829760276174,0.3745964032172005
1.353792309679844,1.2670248757862634,0.9359078691220368,0.06409213087796317,0.8780428559035308,0.5160717927799306,0.3812045533793699
1.3958630058943402,1.300805361077224,0.9319004483851824,0.06809955161481762,0.8667723655086887,0.5194551064950703,0.37213903105215645
1.360708367854184,1.2806190716015196,0.941141468558054,0.05885853144194597,0.8744805540756526,0.5126262626262627,0.37673484983021477
1.3546742513684662,1.2709758289664765,0.9382150931728133,0.061784906827186736,0.8689933843045596,0.5020139143171,0.37057906268608487
1.3812459658572414,1.2780450420573053,0.925284180840386,0.074715819159614,0.8641109929420865,0.5103060408815805,0.36945341633260065
1.319641044815982,1.2560351742766451,0.951800627307552,0.048199372692448006,0.8759562841530054,0.49734555984555984,0.37687942626467213
1.3796041208473202,1.3049642597022744,0.9458976238058757,0.05410237619412428,0.8770136931131696,0.5266430198109595,0.3817348845605853
1.3957166228744238,1.3193478644284495,0.9452834786128034,0.054716521387196626,0.8594998756793237,0.5119755411209614,0.36681911838706044
1.3472939376553834,1.2633850447503636,0.9377204256919307,0.062279574308069297,0.8794281658724526,0.5089481651860631,0.37775584893653996
1.3829945668661574,1.2937330210582623,0.9354577755065515,0.06454222449344849,0.8760220157141148,0.5204117897929205,0.37629344486303
1.3681542078965416,1.2840218453163574,0.9385066667963308,0.06149333320366923,0.8676847061350902,0.5086154427351145,0.3717530083959479
1.3796055080014886,1.2922799308400246,0.9367025017985288,0.06329749820147124,0.8642568114378203,0.5099372884413366,0.36962543675259546
1.37614069170011,1.3112923482691645,0.9528766616509025,0.04712333834909754,0.8720372984619957,0.5176702797472681,0.3761754033359253
1.3311967972177852,1.2501646323564815,0.9391283354717637,0.060871664528236336,0.8842444218296702,0.5134455782612913,0.38570223376017565
1.3954224765290817,1.290019834515158,0.9244654262155085,0.07553457378449147,0.8696206059158406,0.5295643530752261,0.37950109159230644
1.3871057000553404,1.294086986405993,0.9329404286597364,0.06705957134026364,0.8726039569845674,0.5239899814875313,0.3777577883694271
1.391092469572807,1.2929962749708492,0.9294826212149058,0.07051737878509423,0.871516461299824,0.5202026506876392,0.3739526034868042
1.393903923588351,1.3106904259846115,0.9403018413281157,0.05969815867188433,0.8665647778039032,0.5183336012215704,0.37185748059824325
1.3801735735577303,1.30850585160262,0.9480733993693493,0.05192660063065069,0.8727853060912444,0.5153830526838518,0.37341901233141833
1.3592352925381952,1.2749434756263,0.9379858532406916,0.062014146759308386,0.8636363636363636,0.5017098921276107,0.3691118784818578
1.3775973816239961,1.2990208162869257,0.9429611536830597,0.05703884631694034,0.8753458274067243,0.5168620212275035,0.375190914357136
1.3408662477558349,1.2615913795396287,0.9408778702955004,0.05912212970449959,0.8792281042360541,0.5106538095145517,0.38083873791977146
1.35901944039785,1.2941758835729766,0.9522865126889646,0.04771348731103542,0.8736970503437569,0.5123497599410419,0.37699958125032607
1.4042322073906959,1.3182260013524876,0.9387521482661172,0.06124785173388281,0.8757252090089555,0.532313340386476,0.37907786018923856
1.3606380750007483,1.2753377759178337,0.9373086049478163,0.06269139505218368,0.8688823878758551,0.5027170800615957,0.36947156580291873
1.3516470218070045,1.2818584875539467,0.9483677815826812,0.0516322184173188,0.8754073702682377,0.5163116372891738,0.3819870343064283
1.366480139436749,1.2946727753329872,0.9474508541826593,0.052549145817340714,0.8719287056928035,0.5080828924334738,0.37181871713327724
1.356516499044136,1.2593723900504896,0.9283870789171391,0.07161292108286088,0.8690890151805273,0.5127567850913265,0.37799524403325613
1.383941901363901,1.295562802189666,0.936139588600406,0.06386041139959397,0.8581876691289403,0.508686557782137,0.36756352075243676
1.3796944204208925,1.300712468477537,0.9427540252578096,0.0572459747421904,0.8628549719821446,0.5050027793218455,0.3660250935622311
1.4022217138208901,1.2957170216621334,0.9240457545985764,0.07595424540142359,0.8707443529966281,0.5185529057402269,0.36980807002854843
1.3924537182303107,1.2963320804613974,0.930969599556188,0.06903040044381203,0.8671811916699529,0.5177304169422738,0.3718115799211372
1.3643954231522524,1.2765934649100437,0.935647718577541,0.06435228142245897,0.8767943487458447,0.5129959111504033,0.37598771034074213
1.38311537405193,1.2956063355451952,0.9367304852881715,0.06326951471182851,0.866253226816564,0.5147917177273676,0.3721972348693157
1.3608563453294786,1.2857163009216361,0.9447847345050588,0.05521526549494116,0.8635789242349321,0.49934344290071164,0.36693325097427165
1.3834563684442485,1.3036682010258032,0.9423269361879694,0.057673063812030634,0.8689497262319562,0.5178579904124543,0.37432188121321536
1.3599704214937145,1.2708216485363606,0.9344480059651312,0.06555199403486878,0.869612498640664,0.5124699599465955,0.37682434253513214
