pair_id,cluster_id,genre,direction,flag_ko_nfc_changed,flag_ko_empty,flag_ko_control_chars,n_chars_ko,n_bytes_utf8_ko,flag_en_nfc_changed,flag_en_empty,flag_en_control_chars,n_chars_en,n_bytes_utf8_en,flag_ko_no_hangul,flag_ko_equals_en,flag_en_has_hangul,flag_duplicate_pair_id,flag_missing_meta,bits_ko,bits_en,n_targets_ko,n_targets_en,est_tokens_ko,est_tokens_en,n_chunks_ko,n_chunks_en,tokens_ko_baseline,tokens_en_baseline,tokens_ko_koreanfit,tokens_en_koreanfit
globalvoices-v2018q4-d0219-a0018,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,27,67,False,False,False,75,75,False,False,False,False,False,116.212756912224,95.4228122830391,19,14,19,14,1,1,23,14,16,32
globalvoices-v2018q4-d0219-a0019,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,51,125,False,False,False,97,99,False,False,False,False,False,137.46676542423666,124.27424013614656,38,22,38,22,1,1,31,22,24,48
globalvoices-v2018q4-d0219-a0020,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,51,125,False,False,False,72,72,False,False,False,False,False,154.6533256471157,104.62144458293916,36,14,36,14,1,1,32,14,27,35
globalvoices-v2018q4-d0219-a0021,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,31,77,False,False,False,70,70,False,False,False,False,False,160.93551693856716,83.56733185052872,25,15,25,15,1,1,25,15,19,31
globalvoices-v2018q4-d0219-a0022,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,28,70,False,False,False,70,70,False,False,False,False,False,98.56056888401508,73.11221455782652,20,15,20,15,1,1,16,15,14,33
globalvoices-v2018q4-d0219-a0023,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,28,70,False,False,False,42,42,False,False,False,False,False,125.80902867019176,77.54992580413818,21,10,21,10,1,1,19,10,15,24
globalvoices-v2018q4-d0219-a0024,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,66,164,False,False,False,85,87,False,False,False,False,False,196.7595051229,133.21205562353134,40,20,40,20,1,1,35,20,31,38
globalvoices-v2018q4-d0219-a0025,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,28,70,False,False,False,114,114,False,False,False,False,False,177.13521365821362,184.1777885556221,21,27,21,27,1,1,22,27,18,50
globalvoices-v2018q4-d0219-a0026,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,10,26,False,False,False,22,22,False,False,False,False,False,60.27852785587311,32.37505501508713,8,5,8,5,1,1,8,4,4,12
globalvoices-v2018q4-d0219-a0027,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,80,184,False,False,False,137,137,False,False,False,False,False,211.32311987577123,113.30596553743815,60,33,60,33,1,1,51,31,40,73
globalvoices-v2018q4-d0219-a0028,globalvoices-v2018q4-doc-644fc901d03f02ca,news,unknown,False,False,False,25,57,False,False,False,33,33,False,False,False,False,False,116.80941930413246,93.02231076359747,18,10,18,10,1,1,16,9,16,19
globalvoices-v2018q4-d0220-a0001,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,21,49,False,False,False,66,67,False,False,False,False,False,115.66893293429166,105.92245699092746,19,14,19,14,1,1,16,14,9,28
globalvoices-v2018q4-d0220-a0002,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,77,169,False,False,False,180,180,False,False,False,False,False,218.3556115325773,147.71844560524914,63,37,63,37,1,1,46,36,37,82
globalvoices-v2018q4-d0220-a0003,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,46,116,False,False,False,98,98,False,False,False,False,False,128.61816453002393,91.53826183825733,29,16,29,16,1,1,25,15,24,46
globalvoices-v2018q4-d0220-a0004,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,53,131,False,False,False,112,112,False,False,False,False,False,181.41227163001895,121.96737863798626,37,26,37,26,1,1,35,26,31,51
globalvoices-v2018q4-d0220-a0005,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,40,98,False,False,False,100,100,False,False,False,False,False,169.67558371648192,97.6085543781519,27,18,27,18,1,1,23,17,21,46
globalvoices-v2018q4-d0220-a0006,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,54,128,False,False,False,113,121,False,False,False,False,False,234.35010701278225,215.00084142014384,40,27,40,27,1,1,34,27,36,64
globalvoices-v2018q4-d0220-a0007,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,33,79,False,False,False,79,79,False,False,False,False,False,132.70425279228948,68.81430564075708,24,15,24,15,1,1,19,15,18,36
globalvoices-v2018q4-d0220-a0008,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,30,70,False,False,False,88,88,False,False,False,False,False,114.86015123128892,92.96311153844,18,15,18,15,1,1,17,15,15,39
globalvoices-v2018q4-d0220-a0009,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,33,83,False,False,False,78,78,False,False,False,False,False,123.74797886051238,84.79810877330601,21,16,21,16,1,1,17,16,16,35
globalvoices-v2018q4-d0220-a0010,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,73,181,False,False,False,174,174,False,False,False,False,False,238.75348413083705,139.38776669465005,49,34,49,34,1,1,43,33,37,74
globalvoices-v2018q4-d0220-a0011,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,26,64,False,False,False,32,32,False,False,False,False,False,89.04507338488474,39.76636699587107,20,9,20,9,1,1,19,9,13,15
globalvoices-v2018q4-d0220-a0012,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,18,46,False,False,False,30,30,False,False,False,False,False,69.90876853466034,46.626235365867615,11,6,11,6,1,1,10,6,11,15
globalvoices-v2018q4-d0220-a0013,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,21,51,False,False,False,29,29,False,False,False,False,False,107.712284386158,58.96405780315399,14,8,14,8,1,1,12,7,12,16
globalvoices-v2018q4-d0220-a0014,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,72,186,False,False,False,158,158,False,False,False,False,False,237.96735226691817,164.97437991201878,58,28,58,28,1,1,45,28,39,78
globalvoices-v2018q4-d0220-a0015,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,10,24,False,False,False,41,41,False,False,False,False,False,58.09519706526771,53.10763907432556,11,8,11,8,1,1,7,8,4,16
globalvoices-v2018q4-d0220-a0016,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,30,74,False,False,False,55,55,False,False,False,False,False,99.37734655011444,61.696654319763184,19,13,19,13,1,1,19,13,14,25
globalvoices-v2018q4-d0220-a0017,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,35,91,False,False,False,102,102,False,False,False,False,False,100.300139028579,119.9751642346382,25,19,25,19,1,1,22,19,17,50
globalvoices-v2018q4-d0220-a0018,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,75,183,False,False,False,148,148,False,False,False,False,False,205.86388010025257,166.2959097996354,48,29,48,29,1,1,41,29,35,64
globalvoices-v2018q4-d0220-a0019,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,33,85,False,False,False,105,105,False,False,False,False,False,134.1272074705921,103.7486407905817,23,19,23,19,1,1,21,19,20,47
globalvoices-v2018q4-d0220-a0020,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,25,59,False,False,False,38,38,False,False,False,False,False,100.32868951559068,62.24982464313507,17,8,17,8,1,1,15,8,15,18
globalvoices-v2018q4-d0220-a0021,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,105,263,False,False,False,245,245,False,False,False,False,False,285.8668737531116,161.00718357727237,76,47,76,47,1,1,65,45,55,118
globalvoices-v2018q4-d0220-a0022,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,38,94,False,False,False,83,83,False,False,False,False,False,102.55342505278531,80.84274058043957,22,18,22,18,1,1,20,18,19,38
globalvoices-v2018q4-d0220-a0023,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,47,117,False,False,False,100,100,False,False,False,False,False,139.2060657190159,110.3653334826231,31,18,31,18,1,1,26,18,25,46
globalvoices-v2018q4-d0220-a0024,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,39,93,False,False,False,110,110,False,False,False,False,False,124.94992225058375,105.65541985630988,31,18,31,18,1,1,26,18,19,47
globalvoices-v2018q4-d0220-a0025,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,58,148,False,False,False,163,163,False,False,False,False,False,167.48226295225322,180.7224099766463,41,27,41,27,1,1,35,29,29,71
globalvoices-v2018q4-d0220-a0026,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,38,92,False,False,False,59,59,False,False,False,False,False,133.86806412041187,89.67906284332275,22,10,22,10,1,1,21,10,24,28
globalvoices-v2018q4-d0220-a0027,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,46,108,False,False,False,89,107,False,False,False,False,False,198.52898630395063,190.68205045163631,34,22,34,22,1,1,30,24,32,51
globalvoices-v2018q4-d0220-a0028,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,12,28,False,False,False,19,19,False,False,False,False,False,51.922831296920776,22.530975103378296,7,5,7,5,1,1,6,4,7,11
globalvoices-v2018q4-d0220-a0029,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,66,158,False,False,False,127,127,False,False,False,False,False,256.9242151454091,164.7478139726445,48,25,48,25,1,1,46,25,33,60
globalvoices-v2018q4-d0220-a0030,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,43,107,False,False,False,117,117,False,False,False,False,False,138.06049934215844,136.0585777759552,33,21,33,21,1,1,28,20,20,56
globalvoices-v2018q4-d0220-a0031,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,67,165,False,False,False,163,163,False,False,False,False,False,235.8041744939983,214.4581808745861,47,37,47,37,1,1,46,36,35,77
globalvoices-v2018q4-d0220-a0032,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,55,127,False,False,False,100,100,False,False,False,False,False,202.7791173346341,137.2633703034371,41,24,41,24,1,1,36,24,34,50
globalvoices-v2018q4-d0220-a0033,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,35,85,False,False,False,95,95,False,False,False,False,False,107.24852699274196,106.91993939876556,26,17,26,17,1,1,19,17,18,40
globalvoices-v2018q4-d0220-a0034,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,30,76,False,False,False,115,115,False,False,False,False,False,110.54118735482916,124.85633584856988,23,22,23,22,1,1,21,22,14,57
globalvoices-v2018q4-d0220-a0035,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,55,137,False,False,False,174,174,False,False,False,False,False,172.7478563201148,161.1843140844721,40,30,40,30,1,1,32,31,25,76
globalvoices-v2018q4-d0220-a0036,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,110,262,False,False,False,292,294,False,False,False,False,False,209.25659269618336,265.351545301266,76,55,76,55,1,1,67,55,51,134
globalvoices-v2018q4-d0220-a0037,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,31,81,False,False,False,93,93,False,False,False,False,False,118.61725881695747,114.56212998367846,21,16,21,16,1,1,19,17,18,43
globalvoices-v2018q4-d0220-a0038,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,85,191,False,False,False,176,176,False,False,False,False,False,248.9687939863652,191.15854609757665,57,39,57,39,1,1,51,38,48,91
globalvoices-v2018q4-d0220-a0039,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,78,200,False,False,False,186,186,False,False,False,False,False,212.847984286258,123.56252881512046,51,38,51,38,1,1,50,38,40,96
globalvoices-v2018q4-d0220-a0040,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,37,95,False,False,False,120,120,False,False,False,False,False,126.5516728721559,106.06372170569377,27,26,27,26,1,1,26,26,22,57
globalvoices-v2018q4-d0220-a0041,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,63,155,False,False,False,156,156,False,False,False,False,False,220.0355521440506,214.94179306551817,42,35,42,35,1,1,40,34,32,77
globalvoices-v2018q4-d0220-a0042,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,16,38,False,False,False,52,52,False,False,False,False,False,87.52773924171925,70.48859322071075,15,11,15,11,1,1,14,11,9,24
globalvoices-v2018q4-d0220-a0043,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,26,64,False,False,False,65,65,False,False,False,False,False,90.47984289750455,79.90969458222389,20,13,20,13,1,1,14,12,14,29
globalvoices-v2018q4-d0220-a0044,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,54,134,False,False,False,155,155,False,False,False,False,False,161.17054343572818,137.81700353324413,40,31,40,31,1,1,34,31,28,77
globalvoices-v2018q4-d0220-a0045,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,55,137,False,False,False,102,102,False,False,False,False,False,167.7575103014242,102.96454595867544,38,23,38,23,1,1,34,23,31,50
globalvoices-v2018q4-d0220-a0046,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,86,208,False,False,False,195,195,False,False,False,False,False,248.6873518694192,180.39428533054888,53,46,53,46,1,1,50,46,44,92
globalvoices-v2018q4-d0220-a0047,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,34,84,False,False,False,120,120,False,False,False,False,False,136.38123494014144,190.20993953943253,22,25,22,25,1,1,19,26,20,62
globalvoices-v2018q4-d0220-a0048,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,46,108,False,False,False,51,65,False,False,False,False,False,176.66241520643234,137.35238182544708,27,17,27,17,1,1,26,18,36,38
globalvoices-v2018q4-d0220-a0049,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,57,143,False,False,False,110,110,False,False,False,False,False,184.9080446464941,136.41231606528163,41,25,41,25,1,1,39,25,33,52
globalvoices-v2018q4-d0220-a0050,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,32,80,False,False,False,70,70,False,False,False,False,False,106.56694674491882,89.44852209091187,18,14,18,14,1,1,17,13,18,33
globalvoices-v2018q4-d0220-a0051,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,17,41,False,False,False,26,26,False,False,False,False,False,76.1569482088089,48.41717505455017,10,6,10,6,1,1,10,6,11,12
globalvoices-v2018q4-d0220-a0052,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,20,52,False,False,False,43,43,False,False,False,False,False,106.22061264514925,82.2167272567749,14,11,14,11,1,1,13,11,12,21
globalvoices-v2018q4-d0220-a0053,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,11,27,False,False,False,14,14,False,False,False,False,False,62.21565729659051,35.91508460044861,9,5,9,5,1,1,7,5,6,6
globalvoices-v2018q4-d0220-a0054,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,54,134,False,False,False,101,111,False,False,False,False,False,275.05972063634545,179.76135967299342,48,29,48,29,1,1,41,27,40,55
globalvoices-v2018q4-d0220-a0055,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,54,134,False,False,False,114,114,False,False,False,False,False,177.96463551376655,140.751797452569,32,24,32,24,1,1,31,24,27,54
globalvoices-v2018q4-d0220-a0056,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,42,106,False,False,False,98,98,False,False,False,False,False,161.10543822683394,137.79256629943848,36,19,36,19,1,1,27,18,25,48
globalvoices-v2018q4-d0220-a0057,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,60,150,False,False,False,184,184,False,False,False,False,False,226.8567923232913,206.55314258486032,41,36,41,36,1,1,37,36,32,88
globalvoices-v2018q4-d0220-a0058,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,62,152,False,False,False,104,104,False,False,False,False,False,233.94261194951832,155.91639548540115,39,24,39,24,1,1,34,24,33,49
globalvoices-v2018q4-d0220-a0059,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,29,73,False,False,False,29,29,False,False,False,False,False,106.92323301546276,52.39669966697693,18,7,18,7,1,1,19,7,15,15
globalvoices-v2018q4-d0220-a0060,globalvoices-v2018q4-doc-0f02d272d18e2ee9,news,unknown,False,False,False,41,87,False,False,False,86,86,False,False,False,False,False,136.06599264778197,100.1969717433676,33,30,33,30,1,1,31,25,23,37
globalvoices-v2018q4-d0221-a0001,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,21,51,False,False,False,69,70,False,False,False,False,False,85.5682593206875,113.21368926763536,16,12,16,12,1,1,15,12,9,32
globalvoices-v2018q4-d0221-a0002,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,78,198,False,False,False,149,149,False,False,False,False,False,208.14063277994865,125.68537271022797,59,27,59,27,1,1,51,26,36,73
globalvoices-v2018q4-d0221-a0003,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,76,190,False,False,False,160,160,False,False,False,False,False,238.47078506450632,166.36919352412224,45,24,45,24,1,1,43,24,36,82
globalvoices-v2018q4-d0221-a0004,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,71,173,False,False,False,198,198,False,False,False,False,False,238.70030925050375,173.4655478745699,52,31,52,31,1,1,46,31,38,100
globalvoices-v2018q4-d0221-a0005,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,71,167,False,False,False,144,148,False,False,False,False,False,197.0361082078889,173.77949284156784,53,33,53,33,1,1,44,31,38,70
globalvoices-v2018q4-d0221-a0006,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,88,188,False,False,False,102,106,False,False,False,False,False,286.4868250598083,172.60473883152008,50,26,50,26,1,1,46,26,45,53
globalvoices-v2018q4-d0221-a0007,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,63,159,False,False,False,160,160,False,False,False,False,False,203.74283957353327,149.00124145066366,44,26,44,26,1,1,36,26,34,73
globalvoices-v2018q4-d0221-a0008,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,15,37,False,False,False,23,23,False,False,False,False,False,83.7242286503315,45.25598382949829,14,5,14,5,1,1,11,5,10,13
globalvoices-v2018q4-d0221-a0009,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,90,212,False,False,False,136,136,False,False,False,False,False,325.4515250660479,177.7261829674244,66,30,66,30,1,1,62,30,49,64
globalvoices-v2018q4-d0221-a0010,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,86,214,False,False,False,170,170,False,False,False,False,False,311.355491083581,206.1863253749907,66,29,66,29,1,1,55,30,43,74
globalvoices-v2018q4-d0221-a0011,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,25,63,False,False,False,64,64,False,False,False,False,False,111.80025140335783,72.86136928200722,23,11,23,11,1,1,18,11,16,31
globalvoices-v2018q4-d0221-a0012,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,63,153,False,False,False,131,131,False,False,False,False,False,179.40092438459396,127.0072443280369,42,22,42,22,1,1,37,22,34,64
globalvoices-v2018q4-d0221-a0013,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,83,205,False,False,False,166,166,False,False,False,False,False,295.20286941342056,182.9268978834152,58,29,58,29,1,1,53,29,37,83
globalvoices-v2018q4-d0221-a0014,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,40,100,False,False,False,67,67,False,False,False,False,False,118.51225134171546,62.94776427745819,24,12,24,12,1,1,20,12,19,33
globalvoices-v2018q4-d0221-a0015,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,106,254,False,False,False,210,214,False,False,False,False,False,309.75529244029894,234.25533452117816,74,46,74,46,1,1,67,44,50,101
globalvoices-v2018q4-d0221-a0016,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,42,106,False,False,False,98,98,False,False,False,False,False,171.4934036534978,113.16387963294984,29,19,29,19,1,1,27,19,20,49
globalvoices-v2018q4-d0221-a0017,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,49,113,False,False,False,110,110,False,False,False,False,False,218.40157573856413,103.73438850417732,40,26,40,26,1,1,31,24,23,52
globalvoices-v2018q4-d0221-a0018,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,56,138,False,False,False,119,119,False,False,False,False,False,225.22057650156785,193.07072127610445,39,26,39,26,1,1,30,25,28,61
globalvoices-v2018q4-d0221-a0019,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,19,47,False,False,False,21,21,False,False,False,False,False,76.36781105794944,52.30301332473755,12,5,12,5,1,1,11,5,11,13
globalvoices-v2018q4-d0221-a0020,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,13,35,False,False,False,43,43,False,False,False,False,False,103.22531820088624,93.98387813568117,13,8,13,8,1,1,9,8,8,21
globalvoices-v2018q4-d0221-a0021,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,15,37,False,False,False,29,29,False,False,False,False,False,95.9553161263466,82.4004324991256,12,8,12,8,1,1,10,7,8,18
globalvoices-v2018q4-d0221-a0022,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,95,235,False,False,False,218,218,False,False,False,False,False,422.7620179625228,353.9203777676448,74,49,74,49,1,1,63,48,48,106
globalvoices-v2018q4-d0221-a0023,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,22,54,False,False,False,35,35,False,False,False,False,False,73.94901823997498,50.08003485202789,13,8,13,8,1,1,11,8,12,19
globalvoices-v2018q4-d0221-a0024,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,28,70,False,False,False,58,58,False,False,False,False,False,103.0825054962188,86.33583199977875,19,11,19,11,1,1,16,11,16,35
globalvoices-v2018q4-d0221-a0025,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,17,41,False,False,False,35,35,False,False,False,False,False,120.39978678524494,101.39046943187714,14,9,14,9,1,1,13,9,11,17
globalvoices-v2018q4-d0221-a0026,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,42,106,False,False,False,95,95,False,False,False,False,False,129.1915368698537,132.69316083192825,33,21,33,21,1,1,27,21,22,43
globalvoices-v2018q4-d0221-a0027,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,24,60,False,False,False,42,42,False,False,False,False,False,101.50837334245443,64.4907454252243,17,10,17,10,1,1,16,10,12,18
globalvoices-v2018q4-d0221-a0028,globalvoices-v2018q4-doc-12ff9983c6f31954,news,unknown,False,False,False,63,155,False,False,False,129,129,False,False,False,False,False,206.21482251025736,131.84297109395266,44,26,44,26,1,1,35,26,31,64
globalvoices-v2018q4-d0222-a0001,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,26,62,False,False,False,60,61,False,False,False,False,False,129.96348255872726,95.98113024234772,21,12,21,12,1,1,19,12,14,27
globalvoices-v2018q4-d0222-a0002,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,151,353,False,False,False,312,312,False,False,False,False,False,365.6229284707224,50.27802215622796,104,59,104,59,1,1,90,60,77,155
globalvoices-v2018q4-d0222-a0003,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,110,266,False,False,False,235,235,False,False,False,False,False,257.84439036325784,184.526269714348,70,44,70,44,1,1,59,44,60,113
globalvoices-v2018q4-d0222-a0004,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,72,168,False,False,False,123,131,False,False,False,False,False,305.9967249110341,117.44131611590274,59,34,59,34,1,1,50,32,43,65
globalvoices-v2018q4-d0222-a0005,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,44,108,False,False,False,76,76,False,False,False,False,False,204.96286200731993,98.83085155719893,35,19,35,19,1,1,29,17,25,37
globalvoices-v2018q4-d0222-a0006,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,53,53,False,False,False,53,53,True,True,False,False,False,145.57006109505892,145.57006109505892,24,24,24,24,1,1,18,18,29,29
globalvoices-v2018q4-d0222-a0007,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,79,181,False,False,False,184,184,False,False,False,False,False,227.35807272722013,168.4751101695001,54,37,54,37,1,1,50,37,39,91
globalvoices-v2018q4-d0222-a0008,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,28,70,False,False,False,53,53,False,False,False,False,False,91.16469182819128,71.1392373740673,19,12,19,12,1,1,17,12,14,27
globalvoices-v2018q4-d0222-a0009,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,12,30,False,False,False,17,17,False,False,False,False,False,77.18550407886505,52.16256618499756,9,6,9,6,1,1,10,6,8,11
globalvoices-v2018q4-d0222-a0010,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,83,205,False,False,False,160,160,False,False,False,False,False,268.28634463623166,167.76755023002625,56,34,56,34,1,1,50,34,45,80
globalvoices-v2018q4-d0222-a0011,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,66,164,False,False,False,119,119,False,False,False,False,False,206.1050933077931,115.17852223757654,39,25,39,25,1,1,38,25,41,52
globalvoices-v2018q4-d0222-a0012,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,71,181,False,False,False,166,166,False,False,False,False,False,244.42052874155345,167.8799388706684,51,27,51,27,1,1,39,27,35,72
globalvoices-v2018q4-d0222-a0013,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,99,215,False,False,False,138,138,False,False,False,False,False,362.8832738548517,235.40216382639483,84,47,84,47,1,1,69,41,53,66
globalvoices-v2018q4-d0222-a0014,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,36,92,False,False,False,101,103,False,False,False,False,False,158.61629681289196,135.55546002089977,26,21,26,21,1,1,27,21,18,47
globalvoices-v2018q4-d0222-a0015,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,85,217,False,False,False,159,161,False,False,False,False,False,347.81367372721434,211.2226030826569,64,37,64,37,1,1,55,36,44,78
globalvoices-v2018q4-d0222-a0016,globalvoices-v2018q4-doc-79d7c73db56f899f,news,unknown,False,False,False,54,136,False,False,False,117,117,False,False,False,False,False,155.41409913238022,160.62320727761835,38,28,38,28,1,1,38,29,28,59
